order_id,account_id,order_day,amount_inr,is_return
ORD004195,ACC00846,18,1445.29,False
ORD004196,ACC00847,13,726.91,False
ORD004197,ACC00847,4,282.6,False
ORD004198,ACC00847,5,259.16,False
ORD004199,ACC00848,3,619.75,True
ORD004200,ACC00848,18,1526.41,False
ORD004201,ACC00848,12,756.05,False
ORD004202,ACC00848,46,524.13,False
ORD004203,ACC00848,36,818.75,False
ORD004204,ACC00848,51,1954.87,False
ORD004205,ACC00849,45,1026.04,False
ORD004206,ACC00849,44,1620.75,True
ORD004207,ACC00849,34,2191.66,False
ORD004208,ACC00849,51,718.64,False
ORD004209,ACC00850,0,1602.36,False
ORD004210,ACC00850,27,422.24,False
ORD004211,ACC00850,48,1249.65,False
ORD004212,ACC00850,40,2436.73,False
ORD004213,ACC00850,53,1390.01,False
ORD004214,ACC00850,20,642.92,False
ORD004215,ACC00851,46,130.11,True
ORD004216,ACC00851,2,751.01,False
ORD004217,ACC00851,37,678.42,False
ORD004218,ACC00851,13,303.8,True
ORD004219,ACC00851,56,746.22,False
ORD004220,ACC00851,19,898.71,True
ORD004221,ACC00851,36,1434.13,True
ORD004222,ACC00852,58,1575.03,False
ORD004223,ACC00852,44,1084.51,False
ORD004224,ACC00852,55,675.8,False
ORD004225,ACC00853,5,527.36,True
ORD004226,ACC00853,36,1478.22,False
ORD004227,ACC00853,15,882.59,True
ORD004228,ACC00853,20,244.93,False
ORD004229,ACC00853,15,897.15,False
ORD004230,ACC00853,32,679.23,True
ORD004231,ACC00854,25,537.68,False
ORD004232,ACC00854,33,165.12,False
ORD004233,ACC00854,38,1334.16,False
ORD004234,ACC00854,41,215.25,False
ORD004235,ACC00854,30,1284.41,False
ORD004236,ACC00854,21,1005.04,True
ORD004237,ACC00854,48,305.66,True
ORD004238,ACC00855,1,2328.87,False
ORD004239,ACC00855,54,269.02,False
ORD004240,ACC00855,37,172.03,False
ORD004241,ACC00855,58,509.45,False
ORD004242,ACC00856,20,1317.96,False
ORD004243,ACC00856,26,462.78,False
ORD004244,ACC00856,40,220.5,False
ORD004245,ACC00856,59,685.61,True
ORD004246,ACC00856,13,443.86,False
ORD004247,ACC00857,2,331.43,False
ORD004248,ACC00857,31,808.94,False
ORD004249,ACC00857,32,403.25,False
ORD004250,ACC00857,47,27.51,False
ORD004251,ACC00857,37,1548.32,False
ORD004252,ACC00857,11,800.29,False
ORD004253,ACC00857,38,975.07,False
ORD004254,ACC00858,22,251.34,False
ORD004255,ACC00858,8,1829.93,False
ORD004256,ACC00858,37,514.09,False
ORD004257,ACC00859,51,2458.22,False
ORD004258,ACC00859,10,572.01,False
ORD004259,ACC00859,22,2974.67,False
ORD004260,ACC00859,46,1676.72,False
ORD004261,ACC00859,27,110.89,True
ORD004262,ACC00860,26,1891.07,False
ORD004263,ACC00860,17,969.24,False
ORD004264,ACC00860,17,2391.26,False
ORD004265,ACC00860,28,497.07,False
ORD004266,ACC00860,19,895.98,False
ORD004267,ACC00860,33,1738.73,False
ORD004268,ACC00860,4,1176.53,False
ORD004269,ACC00861,3,431.42,False
ORD004270,ACC00861,45,687.52,False
ORD004271,ACC00861,46,1123.96,False
ORD004272,ACC00861,5,1709.99,False
ORD004273,ACC00861,54,1939.3,False
ORD004274,ACC00861,50,314.97,False
ORD004275,ACC00861,50,1223.3,True
ORD004276,ACC00861,26,200.96,False
ORD004277,ACC00862,56,654.46,False
ORD004278,ACC00862,39,988.8,False
ORD004279,ACC00862,38,2239.33,False
ORD004280,ACC00862,49,582.05,False
ORD004281,ACC00862,45,626.41,False
ORD004282,ACC00863,52,692.08,False
ORD004283,ACC00863,29,1783.51,False
ORD004284,ACC00863,2,187.85,False
ORD004285,ACC00863,57,435.53,False
ORD004286,ACC00864,48,1320.44,False
ORD004287,ACC00864,16,992.61,False
ORD004288,ACC00864,3,1247.69,False
ORD004289,ACC00864,50,590.81,False
ORD004290,ACC00864,32,2087.14,False
ORD004291,ACC00865,36,680.03,False
ORD004292,ACC00865,55,810.25,False
ORD004293,ACC00865,7,1085.5,False
ORD004294,ACC00865,31,134.15,False
ORD004295,ACC00865,13,877.24,False
ORD004296,ACC00866,20,1093.01,False
ORD004297,ACC00866,25,1030.26,False
ORD004298,ACC00866,4,741.21,False
ORD004299,ACC00866,24,1467.45,False
ORD004300,ACC00867,34,168.6,False
ORD004301,ACC00867,59,372.43,False
ORD004302,ACC00867,42,1233.6,False
ORD004303,ACC00868,55,648.99,False
ORD004304,ACC00868,8,2058.14,False
ORD004305,ACC00868,54,113.67,False
ORD004306,ACC00868,56,446.88,False
ORD004307,ACC00868,2,135.7,False
ORD004308,ACC00868,48,1229.19,False
ORD004309,ACC00868,35,735.62,False
ORD004310,ACC00868,23,798.58,False
ORD004311,ACC00868,30,902.96,True
ORD004312,ACC00868,25,298.66,False
ORD004313,ACC00868,48,358.89,True
ORD004314,ACC00868,24,529.72,True
ORD004315,ACC00869,7,335.59,False
ORD004316,ACC00869,42,555.55,False
ORD004317,ACC00869,1,514.53,False
ORD004318,ACC00870,23,1504.76,False
ORD004319,ACC00870,33,1408.49,False
ORD004320,ACC00870,23,1477.26,False
ORD004321,ACC00870,7,479.98,False
ORD004322,ACC00871,46,986.67,False
ORD004323,ACC00871,58,564.18,False
ORD004324,ACC00871,11,605.45,False
ORD004325,ACC00871,3,838.87,False
ORD004326,ACC00872,57,921.84,True
ORD004327,ACC00872,12,2835.67,False
ORD004328,ACC00872,53,400.9,False
ORD004329,ACC00872,3,392.47,False
ORD004330,ACC00872,24,534.62,False
ORD004331,ACC00872,26,318.32,False
ORD004332,ACC00872,47,85.18,False
ORD004333,ACC00873,41,71.84,False
ORD004334,ACC00873,42,895.95,True
ORD004335,ACC00873,35,670.23,True
ORD004336,ACC00873,31,890.52,False
ORD004337,ACC00873,27,591.94,True
ORD004338,ACC00873,53,37.15,False
ORD004339,ACC00873,24,988.97,False
ORD004340,ACC00873,28,397.86,True
ORD004341,ACC00873,5,1715.4,False
ORD004342,ACC00874,30,1479.69,False
ORD004343,ACC00874,12,485.63,False
ORD004344,ACC00874,35,898.15,False
ORD004345,ACC00874,16,1098.25,False
ORD004346,ACC00874,57,376.55,True
ORD004347,ACC00874,7,1833.51,False
ORD004348,ACC00874,49,592.45,True
ORD004349,ACC00874,40,3177.69,False
ORD004350,ACC00875,33,2047.77,False
ORD004351,ACC00875,42,658.79,False
ORD004352,ACC00875,48,543.16,False
ORD004353,ACC00875,35,1047.79,False
ORD004354,ACC00876,50,413.76,False
ORD004355,ACC00876,24,2341.15,False
ORD004356,ACC00876,57,949.17,False
ORD004357,ACC00877,28,750.13,False
ORD004358,ACC00877,27,425.21,True
ORD004359,ACC00877,0,328.2,False
ORD004360,ACC00877,22,2535.64,False
ORD004361,ACC00877,31,1513.21,False
ORD004362,ACC00878,3,1093.81,False
ORD004363,ACC00878,54,393.12,False
ORD004364,ACC00878,50,93.16,True
ORD004365,ACC00878,12,1724.02,False
ORD004366,ACC00878,49,1468.54,True
ORD004367,ACC00878,50,1086.49,False
ORD004368,ACC00878,6,271.21,False
ORD004369,ACC00879,1,346.52,False
ORD004370,ACC00879,0,298.87,False
ORD004371,ACC00879,44,3946.4,False
ORD004372,ACC00879,53,344.72,False
ORD004373,ACC00879,25,1649.54,False
ORD004374,ACC00879,36,1150.18,False
ORD004375,ACC00880,57,1349.28,True
ORD004376,ACC00880,15,832.65,True
ORD004377,ACC00880,3,1053.36,False
ORD004378,ACC00880,31,1267.36,False
ORD004379,ACC00881,5,1539.22,True
ORD004380,ACC00881,18,1385.72,False
ORD004381,ACC00881,10,198.76,False
ORD004382,ACC00881,46,1876.96,False
ORD004383,ACC00881,54,830.57,False
ORD004384,ACC00881,16,45.87,False
ORD004385,ACC00881,27,675.75,False
ORD004386,ACC00881,6,1228.62,False
ORD004387,ACC00881,9,370.54,False
ORD004388,ACC00882,24,735.89,False
ORD004389,ACC00882,57,2008.26,False
ORD004390,ACC00882,35,668.15,True
ORD004391,ACC00882,51,1585.5,False
ORD004392,ACC00882,50,396.4,False
ORD004393,ACC00882,53,1398.0,True
ORD004394,ACC00882,27,582.81,False
ORD004395,ACC00883,12,91.42,False
ORD004396,ACC00883,20,520.87,True
ORD004397,ACC00883,49,1195.36,False
ORD004398,ACC00883,40,1465.05,False
ORD004399,ACC00883,51,39.89,True
ORD004400,ACC00883,0,701.33,False
ORD004401,ACC00884,31,1110.29,False
ORD004402,ACC00884,59,221.58,False
ORD004403,ACC00885,43,589.85,False
ORD004404,ACC00885,50,228.53,True
ORD004405,ACC00885,20,993.4,False
ORD004406,ACC00886,20,459.13,False
ORD004407,ACC00886,31,1190.98,False
ORD004408,ACC00886,47,357.0,False
ORD004409,ACC00886,58,1552.81,False
ORD004410,ACC00886,58,222.07,False
ORD004411,ACC00887,28,430.09,False
ORD004412,ACC00887,33,716.58,False
ORD004413,ACC00888,33,1232.01,True
ORD004414,ACC00888,43,843.4,False
ORD004415,ACC00888,44,891.65,False
ORD004416,ACC00888,41,81.52,False
ORD004417,ACC00888,30,1993.72,True
ORD004418,ACC00888,0,1624.63,False
ORD004419,ACC00888,35,229.45,False
ORD004420,ACC00889,23,384.01,False
ORD004421,ACC00889,11,462.61,True
ORD004422,ACC00889,39,2027.1,False
ORD004423,ACC00889,24,29.96,False
ORD004424,ACC00889,5,2271.67,False
ORD004425,ACC00889,51,864.8,False
ORD004426,ACC00889,36,375.16,False
ORD004427,ACC00889,33,136.36,False
ORD004428,ACC00890,40,422.46,False
ORD004429,ACC00890,27,640.88,False
ORD004430,ACC00890,16,297.41,False
ORD004431,ACC00890,20,1682.49,False
ORD004432,ACC00890,16,1711.71,False
ORD004433,ACC00890,53,2108.59,False
ORD004434,ACC00891,30,657.5,False
ORD004435,ACC00891,45,2230.68,False
ORD004436,ACC00891,1,860.76,False
ORD004437,ACC00891,10,487.21,False
ORD004438,ACC00892,18,968.11,False
ORD004439,ACC00892,55,2141.94,False
ORD004440,ACC00893,18,595.27,True
ORD004441,ACC00893,13,913.24,False
ORD004442,ACC00893,30,349.44,False
ORD004443,ACC00893,34,1950.1,False
ORD004444,ACC00894,10,668.8,True
ORD004445,ACC00894,42,246.65,True
ORD004446,ACC00894,33,1024.63,False
ORD004447,ACC00894,16,711.02,False
ORD004448,ACC00894,24,274.87,False
ORD004449,ACC00894,25,176.78,True
ORD004450,ACC00895,36,664.13,False
ORD004451,ACC00895,31,525.18,False
ORD004452,ACC00895,13,135.76,False
ORD004453,ACC00895,22,1097.1,False
ORD004454,ACC00895,42,404.93,False
ORD004455,ACC00895,44,193.64,False
ORD004456,ACC00895,28,408.1,False
ORD004457,ACC00895,6,1164.93,False
ORD004458,ACC00896,41,366.57,True
ORD004459,ACC00896,4,924.67,False
ORD004460,ACC00896,14,238.93,False
ORD004461,ACC00896,37,1748.19,False
ORD004462,ACC00896,45,1567.6,False
ORD004463,ACC00897,54,1139.54,False
ORD004464,ACC00897,48,146.31,False
ORD004465,ACC00897,57,880.09,False
ORD004466,ACC00897,30,1356.61,False
ORD004467,ACC00897,36,578.93,False
ORD004468,ACC00897,40,1243.42,False
ORD004469,ACC00897,24,1837.06,False
ORD004470,ACC00898,59,209.31,False
ORD004471,ACC00898,54,1134.96,False
ORD004472,ACC00899,56,354.35,False
ORD004473,ACC00899,53,397.34,True
ORD004474,ACC00899,55,1666.06,True
ORD004475,ACC00900,4,739.22,False
ORD004476,ACC00900,30,531.06,False
ORD004477,ACC00900,6,708.15,False
ORD004478,ACC00900,26,2743.35,True
ORD004479,ACC00901,13,243.24,False
ORD004480,ACC00901,45,400.23,False
ORD004481,ACC00901,54,527.67,False
ORD004482,ACC00901,5,2059.46,False
ORD004483,ACC00901,19,804.54,False
ORD004484,ACC00901,7,1237.4,False
ORD004485,ACC00901,23,556.8,False
ORD004486,ACC00902,42,1069.33,True
ORD004487,ACC00902,20,493.94,False
ORD004488,ACC00902,4,656.28,False
ORD004489,ACC00902,43,514.98,False
ORD004490,ACC00903,54,1524.53,True
ORD004491,ACC00903,50,1075.06,True
ORD004492,ACC00903,29,539.25,False
ORD004493,ACC00903,37,1324.23,False
ORD004494,ACC00904,20,614.69,False
ORD004495,ACC00904,21,564.22,False
ORD004496,ACC00904,54,1010.47,True
ORD004497,ACC00904,16,249.31,False
ORD004498,ACC00904,46,657.46,False
ORD004499,ACC00905,49,654.48,False
ORD004500,ACC00905,36,788.18,False
ORD004501,ACC00905,47,285.54,False
ORD004502,ACC00905,10,1594.5,False
ORD004503,ACC00905,6,217.38,False
ORD004504,ACC00906,43,204.26,True
ORD004505,ACC00906,16,605.3,False
ORD004506,ACC00906,24,908.04,True
ORD004507,ACC00906,43,266.14,False
ORD004508,ACC00906,11,2437.79,False
ORD004509,ACC00906,6,281.12,False
ORD004510,ACC00906,24,155.92,False
ORD004511,ACC00906,32,187.72,False
ORD004512,ACC00906,53,1126.34,False
ORD004513,ACC00906,19,477.78,True
ORD004514,ACC00906,12,1000.89,False
ORD004515,ACC00907,42,449.72,False
ORD004516,ACC00907,17,893.75,False
ORD004517,ACC00907,24,252.67,False
ORD004518,ACC00907,38,553.31,False
ORD004519,ACC00907,20,788.95,False
ORD004520,ACC00907,54,794.24,False
ORD004521,ACC00907,37,1492.14,False
ORD004522,ACC00908,13,1791.49,False
ORD004523,ACC00908,51,304.28,False
ORD004524,ACC00908,35,730.86,False
ORD004525,ACC00909,30,480.51,False
ORD004526,ACC00909,11,255.08,False
ORD004527,ACC00909,53,564.4,False
ORD004528,ACC00910,26,1151.92,False
ORD004529,ACC00910,49,364.17,False
ORD004530,ACC00910,31,1765.43,False
ORD004531,ACC00910,14,1082.96,False
ORD004532,ACC00911,23,906.56,False
ORD004533,ACC00911,14,497.01,False
ORD004534,ACC00911,31,1968.36,False
ORD004535,ACC00912,18,1091.35,False
ORD004536,ACC00912,24,76.19,False
ORD004537,ACC00912,42,161.22,False
ORD004538,ACC00913,13,488.93,False
ORD004539,ACC00913,2,2242.14,False
ORD004540,ACC00913,49,668.23,False
ORD004541,ACC00913,59,527.78,False
ORD004542,ACC00914,6,1970.54,False
ORD004543,ACC00914,19,79.59,False
ORD004544,ACC00914,6,186.58,False
ORD004545,ACC00915,10,2650.18,False
ORD004546,ACC00915,6,1090.24,False
ORD004547,ACC00915,59,1362.2,False
ORD004548,ACC00915,3,1317.7,False
ORD004549,ACC00915,33,86.67,False
ORD004550,ACC00916,19,813.69,False
ORD004551,ACC00916,54,425.49,True
ORD004552,ACC00916,58,338.97,False
ORD004553,ACC00916,0,2068.03,False
ORD004554,ACC00917,28,307.23,False
ORD004555,ACC00917,29,841.7,False
ORD004556,ACC00917,2,421.01,False
ORD004557,ACC00917,47,602.45,False
ORD004558,ACC00918,59,1196.86,False
ORD004559,ACC00918,52,288.68,False
ORD004560,ACC00918,18,216.53,False
ORD004561,ACC00918,10,705.46,False
ORD004562,ACC00918,2,409.73,False
ORD004563,ACC00918,34,830.55,False
ORD004564,ACC00918,26,756.2,False
ORD004565,ACC00918,31,1883.1,False
ORD004566,ACC00919,31,43.83,False
ORD004567,ACC00919,59,1483.35,False
ORD004568,ACC00919,29,765.41,False
ORD004569,ACC00919,10,1374.87,False
ORD004570,ACC00920,8,555.68,False
ORD004571,ACC00920,40,1579.39,False
ORD004572,ACC00920,19,272.82,False
ORD004573,ACC00920,51,368.43,False
ORD004574,ACC00920,8,519.95,False
ORD004575,ACC00920,21,189.93,False
ORD004576,ACC00921,43,888.71,False
ORD004577,ACC00921,23,786.08,False
ORD004578,ACC00921,14,2072.96,False
ORD004579,ACC00921,13,1177.59,True
ORD004580,ACC00921,31,1240.41,False
ORD004581,ACC00921,59,633.25,False
ORD004582,ACC00922,48,714.62,False
ORD004583,ACC00922,53,627.97,False
ORD004584,ACC00922,18,1677.93,False
ORD004585,ACC00923,25,827.0,False
ORD004586,ACC00923,26,796.98,False
ORD004587,ACC00923,51,691.75,False
ORD004588,ACC00923,41,953.57,False
ORD004589,ACC00923,58,478.49,False
ORD004590,ACC00924,48,262.21,False
ORD004591,ACC00924,47,821.94,True
ORD004592,ACC00924,22,259.14,True
ORD004593,ACC00924,56,1320.12,False
ORD004594,ACC00924,56,358.36,True
ORD004595,ACC00924,17,648.73,False
ORD004596,ACC00925,59,1470.2,False
ORD004597,ACC00925,9,634.64,False
ORD004598,ACC00925,56,637.77,False
ORD004599,ACC00926,0,1349.89,False
ORD004600,ACC00926,57,389.0,False
ORD004601,ACC00926,36,541.06,False
ORD004602,ACC00927,42,1550.64,False
ORD004603,ACC00927,37,1662.43,False
ORD004604,ACC00927,12,3292.6,False
ORD004605,ACC00927,56,1725.52,False
ORD004606,ACC00928,22,128.82,True
ORD004607,ACC00928,18,2968.72,False
ORD004608,ACC00928,53,861.62,False
ORD004609,ACC00928,47,1454.84,False
ORD004610,ACC00928,10,1353.78,False
ORD004611,ACC00929,19,924.94,False
ORD004612,ACC00929,11,539.69,False
ORD004613,ACC00929,1,835.23,False
ORD004614,ACC00929,1,1645.3,False
ORD004615,ACC00929,41,732.82,True
ORD004616,ACC00930,36,979.28,False
ORD004617,ACC00930,30,342.68,False
ORD004618,ACC00930,11,133.8,False
ORD004619,ACC00930,52,1122.89,False
ORD004620,ACC00930,25,867.13,False
ORD004621,ACC00931,31,1053.57,False
ORD004622,ACC00931,58,950.67,False
ORD004623,ACC00931,53,289.21,False
ORD004624,ACC00931,46,680.58,False
ORD004625,ACC00932,42,673.8,False
ORD004626,ACC00932,19,819.91,False
ORD004627,ACC00932,35,452.37,False
ORD004628,ACC00933,4,763.8,False
ORD004629,ACC00933,46,303.82,True
ORD004630,ACC00933,57,430.04,False
ORD004631,ACC00933,48,715.62,False
ORD004632,ACC00933,9,665.42,False
ORD004633,ACC00933,38,121.46,False
ORD004634,ACC00934,28,2588.4,False
ORD004635,ACC00934,47,1486.51,False
ORD004636,ACC00934,30,218.05,False
ORD004637,ACC00934,47,372.27,False
ORD004638,ACC00934,54,610.21,False
ORD004639,ACC00935,29,2162.53,False
ORD004640,ACC00935,24,1011.65,False
ORD004641,ACC00935,37,1250.65,False
ORD004642,ACC00936,28,1558.3,False
ORD004643,ACC00936,3,508.65,False
ORD004644,ACC00936,32,987.73,False
ORD004645,ACC00936,37,1351.45,False
ORD004646,ACC00936,17,175.43,False
ORD004647,ACC00936,34,1154.65,False
ORD004648,ACC00936,21,1347.31,True
ORD004649,ACC00936,3,424.13,False
ORD004650,ACC00937,16,61.37,False
ORD004651,ACC00937,9,723.18,False
ORD004652,ACC00937,54,884.58,False
ORD004653,ACC00937,56,17.53,False
ORD004654,ACC00937,57,123.34,False
ORD004655,ACC00937,1,1420.18,False
ORD004656,ACC00937,53,80.45,True
ORD004657,ACC00938,13,1214.73,False
ORD004658,ACC00938,54,350.89,False
ORD004659,ACC00938,3,475.75,False
ORD004660,ACC00938,23,2471.45,False
ORD004661,ACC00938,44,755.54,False
ORD004662,ACC00938,48,1553.74,False
ORD004663,ACC00939,3,977.11,False
ORD004664,ACC00939,24,341.05,False
ORD004665,ACC00939,25,275.82,False
ORD004666,ACC00939,25,591.59,False
ORD004667,ACC00939,43,2402.64,True
ORD004668,ACC00939,16,1648.54,False
ORD004669,ACC00939,9,235.6,False
ORD004670,ACC00940,19,3497.17,True
ORD004671,ACC00940,27,1094.32,False
ORD004672,ACC00940,25,590.75,False
ORD004673,ACC00940,24,796.49,False
ORD004674,ACC00940,30,808.09,True
ORD004675,ACC00940,28,360.97,False
ORD004676,ACC00940,18,963.53,True
ORD004677,ACC00940,34,2098.61,False
ORD004678,ACC00940,14,567.09,True
ORD004679,ACC00940,56,1692.77,False
ORD004680,ACC00940,40,319.07,False
ORD004681,ACC00941,16,1789.67,False
ORD004682,ACC00941,52,1012.41,False
ORD004683,ACC00941,37,2040.19,False
ORD004684,ACC00941,29,314.13,False
ORD004685,ACC00941,14,1049.72,False
ORD004686,ACC00941,35,976.97,False
ORD004687,ACC00941,43,794.02,False
ORD004688,ACC00942,34,1428.04,True
ORD004689,ACC00942,9,554.51,True
ORD004690,ACC00942,38,427.08,False
ORD004691,ACC00942,54,332.99,True
ORD004692,ACC00943,36,1819.04,False
ORD004693,ACC00943,49,419.86,False
ORD004694,ACC00943,40,571.87,False
ORD004695,ACC00943,24,364.27,False
ORD004696,ACC00943,0,1107.32,False
ORD004697,ACC00944,14,858.37,False
ORD004698,ACC00944,47,270.97,False
ORD004699,ACC00944,46,99.24,False
ORD004700,ACC00944,47,2940.66,False
ORD004701,ACC00944,19,398.3,False
ORD004702,ACC00944,32,1369.02,False
ORD004703,ACC00944,13,1528.73,False
ORD004704,ACC00945,0,932.4,False
ORD004705,ACC00945,45,157.29,False
ORD004706,ACC00945,2,684.66,False
ORD004707,ACC00946,54,537.86,False
ORD004708,ACC00946,44,742.07,False
ORD004709,ACC00946,57,637.63,False
ORD004710,ACC00946,32,95.23,False
ORD004711,ACC00947,10,1941.52,False
ORD004712,ACC00947,12,940.95,False
ORD004713,ACC00947,14,176.56,True
ORD004714,ACC00948,39,1668.35,False
ORD004715,ACC00948,16,429.22,False
ORD004716,ACC00948,10,24.02,False
ORD004717,ACC00948,37,1646.09,False
ORD004718,ACC00948,19,1182.51,False
ORD004719,ACC00948,12,271.74,False
ORD004720,ACC00948,13,306.27,False
ORD004721,ACC00948,13,249.88,False
ORD004722,ACC00949,9,559.95,False
ORD004723,ACC00949,38,282.17,False
ORD004724,ACC00949,29,664.15,False
ORD004725,ACC00949,54,161.58,False
ORD004726,ACC00949,38,1877.01,True
ORD004727,ACC00950,57,615.34,False
ORD004728,ACC00950,22,742.9,False
ORD004729,ACC00950,16,104.23,False
ORD004730,ACC00950,58,576.31,False
ORD004731,ACC00950,49,1516.95,False
ORD004732,ACC00950,34,785.09,False
ORD004733,ACC00950,22,1134.56,False
ORD004734,ACC00951,24,349.02,False
ORD004735,ACC00951,11,633.88,False
ORD004736,ACC00951,0,549.18,False
ORD004737,ACC00951,44,480.95,False
ORD004738,ACC00951,16,590.77,False
ORD004739,ACC00951,47,1678.28,False
ORD004740,ACC00951,32,1848.43,False
ORD004741,ACC00952,38,448.49,True
ORD004742,ACC00953,5,508.54,False
ORD004743,ACC00953,49,226.85,False
ORD004744,ACC00953,55,1262.04,False
ORD004745,ACC00953,17,392.79,False
ORD004746,ACC00954,13,1158.47,False
ORD004747,ACC00954,6,272.65,False
ORD004748,ACC00954,59,1203.83,False
ORD004749,ACC00954,50,281.37,False
ORD004750,ACC00954,31,239.01,False
ORD004751,ACC00954,49,1626.02,False
ORD004752,ACC00954,39,379.6,False
ORD004753,ACC00955,36,278.36,False
ORD004754,ACC00955,48,1442.2,False
ORD004755,ACC00955,6,406.5,False
ORD004756,ACC00955,30,733.85,False
ORD004757,ACC00955,32,1124.04,False
ORD004758,ACC00956,42,854.89,False
ORD004759,ACC00956,41,1716.72,False
ORD004760,ACC00956,34,512.69,False
ORD004761,ACC00956,20,1230.56,False
ORD004762,ACC00956,59,1539.79,False
ORD004763,ACC00957,37,824.5,False
ORD004764,ACC00957,25,999.79,False
ORD004765,ACC00957,28,162.76,False
ORD004766,ACC00957,18,527.78,False
ORD004767,ACC00957,35,1570.46,False
ORD004768,ACC00957,27,1859.73,False
ORD004769,ACC00958,46,1090.07,False
ORD004770,ACC00958,44,726.48,False
ORD004771,ACC00959,27,994.33,False
ORD004772,ACC00959,47,430.12,False
ORD004773,ACC00959,56,52.91,False
ORD004774,ACC00959,25,353.04,False
ORD004775,ACC00959,19,991.41,False
ORD004776,ACC00960,21,416.48,True
ORD004777,ACC00960,0,542.95,False
ORD004778,ACC00960,52,1291.07,True
ORD004779,ACC00960,1,434.82,False
ORD004780,ACC00960,30,200.13,False
ORD004781,ACC00960,4,117.43,True
ORD004782,ACC00960,52,2016.28,False
ORD004783,ACC00960,1,850.75,False
ORD004784,ACC00960,41,457.4,False
ORD004785,ACC00961,46,137.62,False
ORD004786,ACC00961,43,1518.65,False
ORD004787,ACC00961,23,560.19,False
ORD004788,ACC00961,37,912.94,False
ORD004789,ACC00961,14,1009.15,False
ORD004790,ACC00962,0,580.43,False
ORD004791,ACC00962,51,1932.42,False
ORD004792,ACC00962,14,1332.31,False
ORD004793,ACC00962,12,562.18,False
ORD004794,ACC00962,36,708.79,False
ORD004795,ACC00962,14,1718.07,False
ORD004796,ACC00962,58,504.25,False
ORD004797,ACC00963,52,1460.73,False
ORD004798,ACC00963,42,561.75,False
ORD004799,ACC00963,37,2155.09,False
ORD004800,ACC00964,33,533.81,False
ORD004801,ACC00964,54,1497.43,False
ORD004802,ACC00964,59,492.24,False
ORD004803,ACC00964,40,951.36,False
ORD004804,ACC00964,54,1636.61,False
ORD004805,ACC00964,1,251.86,False
ORD004806,ACC00964,51,482.86,False
ORD004807,ACC00964,31,947.91,False
ORD004808,ACC00964,22,1429.24,False
ORD004809,ACC00965,21,641.19,False
ORD004810,ACC00965,22,2444.21,False
ORD004811,ACC00965,29,322.45,False
ORD004812,ACC00965,0,1158.32,False
ORD004813,ACC00966,48,1072.92,True
ORD004814,ACC00966,56,564.86,True
ORD004815,ACC00966,56,1439.05,False
ORD004816,ACC00966,21,1060.36,False
ORD004817,ACC00966,53,1445.13,False
ORD004818,ACC00966,18,2624.62,False
ORD004819,ACC00967,11,362.07,False
ORD004820,ACC00967,49,1543.48,False
ORD004821,ACC00967,59,122.47,False
ORD004822,ACC00967,7,1380.98,False
ORD004823,ACC00967,33,410.01,False
ORD004824,ACC00968,51,572.93,False
ORD004825,ACC00968,42,121.65,False
ORD004826,ACC00968,19,138.53,True
ORD004827,ACC00968,41,474.55,False
ORD004828,ACC00968,54,309.72,False
ORD004829,ACC00969,2,800.95,False
ORD004830,ACC00969,56,2745.03,False
ORD004831,ACC00969,2,755.67,False
ORD004832,ACC00969,19,1817.58,False
ORD004833,ACC00969,17,1016.63,False
ORD004834,ACC00969,12,1140.15,False
ORD004835,ACC00969,4,1066.53,False
ORD004836,ACC00970,36,988.85,False
ORD004837,ACC00970,43,406.97,True
ORD004838,ACC00970,38,651.04,False
ORD004839,ACC00970,15,761.11,True
ORD004840,ACC00970,8,1178.84,False
ORD004841,ACC00970,57,626.95,False
ORD004842,ACC00971,20,3146.1,True
ORD004843,ACC00971,28,366.07,False
ORD004844,ACC00971,53,225.28,False
ORD004845,ACC00971,53,837.35,True
ORD004846,ACC00972,55,216.43,False
ORD004847,ACC00972,23,546.52,False
ORD004848,ACC00972,57,2621.46,False
ORD004849,ACC00972,52,322.83,False
ORD004850,ACC00972,4,899.2,False
ORD004851,ACC00972,8,328.17,False
ORD004852,ACC00973,50,104.15,False
ORD004853,ACC00973,39,584.8,False
ORD004854,ACC00973,48,182.79,False
ORD004855,ACC00974,0,1112.69,True
ORD004856,ACC00974,6,697.7,False
ORD004857,ACC00974,29,2993.95,False
ORD004858,ACC00974,19,744.97,False
ORD004859,ACC00974,36,537.53,False
ORD004860,ACC00974,50,2131.36,False
ORD004861,ACC00975,5,590.1,False
ORD004862,ACC00975,9,1295.93,False
ORD004863,ACC00975,3,653.2,False
ORD004864,ACC00975,37,1192.29,False
ORD004865,ACC00975,19,610.61,False
ORD004866,ACC00975,2,200.38,False
ORD004867,ACC00975,12,1065.83,False
ORD004868,ACC00975,15,1100.2,False
ORD004869,ACC00975,5,1092.65,False
ORD004870,ACC00976,52,1323.85,False
ORD004871,ACC00976,1,400.44,False
ORD004872,ACC00976,21,3191.6,False
ORD004873,ACC00976,0,860.76,False
ORD004874,ACC00976,37,170.17,False
ORD004875,ACC00977,28,982.04,False
ORD004876,ACC00977,11,1307.95,False
ORD004877,ACC00977,44,560.34,False
ORD004878,ACC00977,27,323.18,False
ORD004879,ACC00977,39,326.98,False
ORD004880,ACC00977,38,1200.81,False
